"Pk_Code","Pk_LkCode","Pk_PrCode","Pk_Prix","Pk_Qte","Pk_Notes","cPr","Pk_Sub1","Pk_Sub2","Pk_Sub3","Pk_Sub4","Pk_Sub5","Pk_Sub6","Pk_Sub7","Pk_Sub8","Pk_Sub9","Pk_Sub10"
7698,347277,15,58.87,4,,,,,,,,,,,,
7699,347278,15,58.87,4,,,,,,,,,,,,
7700,347279,15,58.87,4,,,,,,,,,,,,
7701,347280,15,58.87,4,,,,,,,,,,,,
7702,347281,15,58.87,4,,,,,,,,,,,,
7703,347282,15,58.87,4,,,,,,,,,,,,
7704,347283,15,58.87,4,,,,,,,,,,,,
7705,347284,15,58.87,4,,,,,,,,,,,,
7706,347285,9,61.92,5,,,,,,,,,,,,
7707,347286,9,61.92,5,,,,,,,,,,,,
7708,347287,9,61.92,5,,,,,,,,,,,,
7709,347288,9,61.92,5,,,,,,,,,,,,
7710,347289,9,61.92,5,,,,,,,,,,,,
7711,271398,14,61.92,6,,,,,,,,,,,,
7712,271400,14,61.92,6,,,,,,,,,,,,
7713,271406,14,61.92,6,,,"Z","T",,,,,,,,
7714,347290,9,61.92,5,,,,,,,,,,,,
7715,347291,9,61.92,5,,,,,,,,,,,,
7716,347292,9,61.92,5,,,,,,,,,,,,
7717,347293,9,61.92,5,,,,,,,,,,,,
7718,347294,9,19.35,5,,,,,,,,,,,,
7719,269318,14,58.33,6,,,,,,,,,,,,
7720,269320,14,58.33,6,,,,,,,,,,,,
7721,272568,14,66.65,6,,,,,,,,,,,,
7722,272570,14,66.65,6,,,,,,,,,,,,
7723,347295,2,72.17,7,,,,,,,,,,,,
7724,347296,2,72.17,7,,,,,,,,,,,,
7730,347302,14,66.65,6,,,,,,,,,,,,
7731,347303,14,66.65,6,,,,,,,,,,,,
7732,347304,14,66.65,6,,,,,,,,,,,,
7733,347305,14,66.65,6,,,,,,,,,,,,
7734,347306,2,66.65,7,,,,,,,,,,,,
7735,347307,2,66.65,7,,,,,,,,,,,,
7736,347308,2,72.17,7,,,,,,,,,,,,
7737,347309,2,72.17,7,,,,,,,,,,,,
7738,347310,14,66.65,6,,,,,,,,,,,,
7739,347311,14,66.65,6,,,,,,,,,,,,
7740,347312,14,66.65,6,,,,,,,,,,,,
7741,347313,14,66.65,6,,,,,,,,,,,,
7742,347314,14,66.65,6,,,,,,,,,,,,
7743,347315,2,72.17,7,,,,,,,,,,,,
7744,347316,2,72.17,7,,,,,,,,,,,,
7745,347317,14,66.65,6,,,,,,,,,,,,
7746,347318,14,66.65,6,,,,,,,,,,,,
7747,347319,14,66.65,6,,,,,,,,,,,,
7748,347320,14,66.65,6,,,,,,,,,,,,
7749,347321,14,66.65,6,,,,,,,,,,,,
7750,347322,14,66.65,6,,,,,,,,,,,,
7751,347323,14,66.65,6,,,,,,,,,,,,
7752,347324,14,66.65,6,,,,,,,,,,,,
7753,347325,72,0,99,,,,,,,,,,,,
7754,347325,72,0,99,,,,,,,,,,,,
7755,347325,72,0,99,,,,,,,,,,,,
7756,347326,72,0,99,,,,,,,,,,,,
7757,347326,72,0,99,,,,,,,,,,,,
7758,347326,72,0,99,,,,,,,,,,,,
7759,347327,19,,6,,,"P",,,,,,,,,
7760,347327,19,,6,,,"P",,,,,,,,,
7761,347327,19,,6,,,"P",,,,,,,,,
7771,310554,14,66.65,6,,,,,,,,,,,,
7772,310556,14,66.65,6,,,,,,,,,,,,
7773,347331,14,58.5,6,,,,,,,,,,,,
7774,347332,14,58.5,6,,,,,,,,,,,,
7775,347333,14,58.5,6,,,,,,,,,,,,
7777,347335,14,58.5,6,,,,,,,,,,,,
7778,347336,14,58.5,6,,,,,,,,,,,,
7779,347337,14,58.5,6,,,,,,,,,,,,
7780,347338,14,58.5,6,,,,,,,,,,,,
7781,285542,14,66.65,6,,,,,,,,,,,,
7782,285544,14,66.65,6,,,,,,,,,,,,
7783,347339,8,77.47,8,,,,,,,,,,,,
7784,347340,8,77.47,8,,,,,,,,,,,,
7785,347341,8,77.47,8,,,,,,,,,,,,
7786,325400,14,66.65,6,,,,,,,,,,,,
7787,347342,8,77.47,8,,,,,,,,,,,,
7788,347343,8,77.47,8,,,,,,,,,,,,
7789,325402,14,66.65,6,,,,,,,,,,,,
7790,347344,14,66.65,6,,,,,,,,,,,,
7791,347345,14,66.65,6,,,,,,,,,,,,
7792,347346,14,66.65,6,,,,,,,,,,,,
7793,347347,72,0,99,,,,,,,,,,,,
7794,347348,72,0,99,,,,,,,,,,,,
7795,347349,14,66.65,6,,,,,,,,,,,,
7796,347350,72,0,99,,,,,,,,,,,,
7797,347351,14,66.65,6,,,,,,,,,,,,
7798,347352,14,66.65,6,,,,,,,,,,,,
7799,347353,7,86.98,10,,,,,,,,,,,,
7800,347354,7,86.98,10,,,,,,,,,,,,
7801,347355,8,77.47,8,,,,,,,,,,,,
7802,347356,8,77.47,8,,,,,,,,,,,,
7803,347357,8,77.47,8,,,,,,,,,,,,
7804,322774,14,66.65,6,,,,,,,,,,,,
7805,322776,14,66.65,6,,,,,,,,,,,,
7806,323658,14,66.65,6,,,,,,,,,,,,
7807,323660,14,66.65,6,,,,,,,,,,,,
7808,347358,7,86.98,10,,,,,,,,,,,,
7809,347359,7,86.98,10,,,,,,,,,,,,
7810,331120,14,66.65,6,,,,,,,,,,,,
7811,331122,14,66.65,6,,,,,,,,,,,,
7812,347360,8,66,8,,,,,,,,,,,,
7813,347361,8,66,8,,,,,,,,,,,,
7814,347362,8,66,8,,,,,,,,,,,,
7815,347363,8,66,8,,,,,,,,,,,,
7816,347364,8,66,8,,,,,,,,,,,,
7817,347365,8,66,8,,,,,,,,,,,,
7818,347366,8,66,8,,,,,,,,,,,,
7819,347367,7,86.98,10,,,,,,,,,,,,
7820,347368,7,86.98,10,,,,,,,,,,,,
7821,347369,7,86.98,10,,,,,,,,,,,,
7822,347370,7,86.98,10,,,,,,,,,,,,
7823,347371,7,86.98,10,,,,,,,,,,,,
7824,347372,19,87.79,6,,,,,,,,,,,,
7825,347373,14,66.65,6,,,,,,,,,,,,
7826,347374,14,66.65,6,,,,,,,,,,,,
7827,347375,14,66.65,6,,,,,,,,,,,,
7828,347376,14,66.65,6,,,,,,,,,,,,
7829,347377,14,66.65,6,,,,,,,,,,,,
7830,347378,14,66.65,6,,,,,,,,,,,,
7831,347379,14,66.65,6,,,,,,,,,,,,
7832,347380,14,66.65,6,,,,,,,,,,,,
7833,347381,14,66.65,6,,,,,,,,,,,,
7834,347382,14,66.65,6,,,,,,,,,,,,
7835,347383,14,66.65,6,,,,,,,,,,,,
7836,347384,14,66.65,6,,,,,,,,,,,,
7837,347385,14,66.65,6,,,,,,,,,,,,
7838,347386,14,66.65,6,,,,,,,,,,,,
7839,347387,14,66.65,6,,,,,,,,,,,,
7840,347388,14,66.65,6,,,,,,,,,,,,
7841,347389,14,66.65,6,,,,,,,,,,,,
7842,343236,14,66.65,6,,,,,,,,,,,,
7843,343238,14,66.65,6,,,,,,,,,,,,
7844,347390,8,77.47,8,,,,,,,,,,,,
7845,347391,8,77.47,8,,,,,,,,,,,,
7860,347399,8,77.47,8,,,,,,,,,,,,
7861,347400,8,77.47,8,,,,,,,,,,,,
7862,347401,70,94.63,15,"<div>72.84 payé + 91.92 payé</div>",,"CP-1",,,,,,,,,
7863,347402,8,77.47,8,,,,,,,,,,,,
7869,347408,9,61.92,5,,,,,,,,,,,,
7870,347409,9,61.92,5,,,,,,,,,,,,
7871,347410,9,61.92,5,,,,,,,,,,,,
7872,347411,9,61.92,5,,,,,,,,,,,,
7873,347412,9,61.92,5,,,,,,,,,,,,
7874,347413,9,61.92,5,,,,,,,,,,,,
7875,347414,9,61.92,5,,,,,,,,,,,,
7876,347415,8,77.47,8,,,,,,,,,,,,
7877,347416,8,77.47,8,,,,,,,,,,,,
7878,347417,20,65.39,8,,,"Z","T",,,,,,,,
7879,347418,20,65.39,8,,,,,,,,,,,,
7880,347419,7,86.98,10,,,,,,,,,,,,
7881,347420,7,86.98,10,,,,,,,,,,,,
7882,347421,7,86.98,10,,,"Z","T",,,,,,,,
7883,347422,7,86.98,10,,,,,,,,,,,,
7884,347423,7,86.98,10,,,,,,,,,,,,
7885,347424,7,86.98,10,,,,,,,,,,,,
7886,347425,7,86.98,10,,,,,,,,,,,,
7887,347426,9,61.92,5,,,,,,,,,,,,
7888,347427,9,61.92,5,,,,,,,,,,,,
7895,347434,9,61.92,5,,,,,,,,,,,,
7896,347435,9,61.92,5,,,,,,,,,,,,
7897,347436,9,61.92,5,,,"Z","T",,,,,,,,
7898,347437,9,61.92,5,,,,,,,,,,,,
7901,347440,9,61.92,5,,,,,,,,,,,,
7902,347441,9,61.92,5,,,,,,,,,,,,
7903,347442,9,61.92,5,,,,,,,,,,,,
7904,347443,9,61.92,5,,,,,,,,,,,,
7905,347444,8,238.85,8,,,,,,,,,,,,
7906,347445,8,238.85,8,,,,,,,,,,,,
7907,347446,8,236.68,8,,,,,,,,,,,,
7908,347447,8,236.68,8,,,,,,,,,,,,
7909,347448,8,238.85,8,,,,,,,,,,,,
7910,347449,8,238.85,8,,,,,,,,,,,,
7911,347444,8,,8,,,,,,,,,,,,
7912,347444,6,,9,,,"P",,,,,,,,,
7913,347445,8,,8,,,,,,,,,,,,
7914,347445,6,,9,,,,,,,,,,,,
7915,347450,9,61.92,5,,,,,,,,,,,,
7916,347451,9,61.92,5,,,,,,,,,,,,
7917,347452,9,61.92,5,,,,,,,,,,,,
7918,347446,2,,7,,,"P",,,,,,,,,
7919,347453,9,61.92,5,,,,,,,,,,,,
7920,347454,9,61.92,5,,,,,,,,,,,,
7921,347446,6,,9,,,"P",,,,,,,,,
7922,347447,2,,7,,,"P",,,,,,,,,
7923,347447,6,,9,,,"P",,,,,,,,,
7925,347448,2,,7,,,"P",,,,,,,,,
7926,347448,6,,9,,,"P",,,,,,,,,
7927,347449,2,,7,,,"P",,,,,,,,,
7928,347449,6,,9,,,"P",,,,,,,,,
7929,347455,9,61.92,5,,,,,,,,,,,,
7930,347456,9,61.92,5,,,,,,,,,,,,
7931,347457,7,86.98,10,,,,,,,,,,,,
7932,347458,7,86.98,10,,,,,,,,,,,,
7933,347459,7,86.98,10,,,,,,,,,,,,
7934,347460,7,86.98,10,,,,,,,,,,,,
7935,347461,17,97.38,12,,,"L","T",,,,,,,,
7936,347462,8,77.47,8,,,,,,,,,,,,
7937,347463,8,77.47,8,"<div>À expédier le 25-mai seulement</div>",,,,,,,,,,,
7938,347464,8,77.47,8,,,"Z","T",,,,,,,,
7939,347465,8,77.47,8,,,,,,,,,,,,
7940,347466,7,,10,,,,,,,,,,,,
7941,347467,7,,10,,,,,,,,,,,,
7942,347468,7,,10,,,,,,,,,,,,
7943,347469,7,,10,,,,,,,,,,,,
7944,347470,7,,10,,,,,,,,,,,,
7945,347471,7,,10,,,,,,,,,,,,
7946,347472,7,,10,,,,,,,,,,,,
7947,347473,7,,10,,,,,,,,,,,,
7948,347474,9,61.92,5,,,,,,,,,,,,
7949,347475,9,61.92,5,,,,,,,,,,,,
7950,347476,9,61.92,5,,,,,,,,,,,,
7951,347477,9,61.92,5,,,,,,,,,,,,
7952,347478,9,61.92,5,,,,,,,,,,,,
7953,347479,9,61.92,5,,,,,,,,,,,,
7954,347480,9,61.92,5,,,,,,,,,,,,
7955,347481,9,61.92,5,,,,,,,,,,,,
7956,347482,8,77.47,8,,,,,,,,,,,,
7957,347483,8,77.47,8,,,,,,,,,,,,
7958,347484,8,77.47,8,,,,,,,,,,,,
7959,347485,8,77.47,8,,,,,,,,,,,,
7960,347486,8,77.47,8,,,,,,,,,,,,
7961,347487,39,90.63,11,,,,,,,,,,,,
7962,347488,39,90.63,11,,,,,,,,,,,,
7963,347489,39,90.63,11,,,,,,,,,,,,
7964,347490,39,90.63,11,,,,,,,,,,,,
7965,347491,39,90.63,11,,,,,,,,,,,,
7966,347492,2,72.84,7,,,,,,,,,,,,
7967,347493,2,72.84,7,,,,,,,,,,,,
7968,347494,2,72.84,7,,,,,,,,,,,,
7969,347495,2,72.84,7,,,,,,,,,,,,
7970,347496,9,61.92,5,,,,,,,,,,,,
7971,347497,9,61.92,5,,,,,,,,,,,,
7972,347498,9,61.92,5,,,"Z","T",,,,,,,,
7973,347499,9,61.92,5,,,,,,,,,,,,
7974,347500,9,61.92,5,,,,,,,,,,,,
7975,347501,9,61.92,5,,,,,,,,,,,,
7976,347502,17,96.49,12,,,,,,,,,,,,
7977,347503,17,96.49,12,,,,,,,,,,,,
7978,347504,9,61.92,5,,,,,,,,,,,,
7979,347505,9,61.92,5,,,"?",,,,,,,,,
7980,347506,9,61.92,5,,,,,,,,,,,,
7981,347507,9,61.92,5,,,,,,,,,,,,
7982,347508,17,96.49,12,,,,,,,,,,,,
7983,347509,17,96.49,12,,,,,,,,,,,,
7984,347510,17,96.49,12,,,,,,,,,,,,
7985,347511,9,61.92,5,,,,,,,,,,,,
7986,347512,9,61.92,5,,,,,,,,,,,,
7987,347513,9,61.92,5,,,,,,,,,,,,
7988,347514,9,61.92,5,,,,,,,,,,,,
7989,347515,9,61.92,5,,,,,,,,,,,,
7990,347516,6,77.47,9,,,,,,,,,,,,
7991,347517,6,77.47,9,,,,,,,,,,,,
7992,347518,9,61.92,5,,,,,,,,,,,,
7993,347519,9,61.92,5,,,,,,,,,,,,
7994,347520,9,61.92,5,,,,,,,,,,,,
7995,347521,9,61.92,5,,,,,,,,,,,,
7996,347522,9,61.92,5,,,,,,,,,,,,
7997,288350,,,4,,,,,,,,,,,,
7998,288352,,,4,,,,,,,,,,,,
7999,347523,9,61.92,5,,,,,,,,,,,,
8000,347524,9,61.92,5,,,,,,,,,,,,
8001,347525,17,194.24,12,,,,,,,,,,,,
8002,347525,17,,12,,,,,,,,,,,,
8003,347526,,,,,,,,,,,,,,,
8004,347526,,,,,,,,,,,,,,,
8005,347527,7,175.38,10,,,,,,,,,,,,
8006,347527,7,0,10,,,"P",,,,,,,,,
8007,347528,7,175.38,10,,,,,,,,,,,,
8008,347528,7,0,10,,,"P",,,,,,,,,
8009,347529,6,81.74,9,,,,,,,,,,,,
8010,347530,6,81.74,9,,,,,,,,,,,,
8011,347531,6,81.74,9,,,,,,,,,,,,
8012,347532,15,58.33,4,,,,,,,,,,,,
8013,347533,15,58.33,4,,,,,,,,,,,,
8014,347534,15,58.33,4,,,,,,,,,,,,
8015,347535,15,58.33,4,,,,,,,,,,,,
8016,347536,15,58.33,4,,,,,,,,,,,,
8017,347537,15,58.33,4,,,,,,,,,,,,
8018,347538,15,58.33,4,,,,,,,,,,,,
8019,347539,15,58.33,4,,,,,,,,,,,,
8020,347540,15,58.33,4,,,,,,,,,,,,
8021,347541,9,61.92,5,,,,,,,,,,,,
8022,347542,9,61.92,5,,,,,,,,,,,,
8023,347543,9,61.92,5,,,,,,,,,,,,
8024,347544,9,61.92,5,,,,,,,,,,,,
8025,347545,6,81.74,9,,,,,,,,,,,,
8026,347546,6,81.74,9,,,,,,,,,,,,
8027,347547,6,81.74,9,,,,,,,,,,,,
8028,347548,6,81.74,9,,,,,,,,,,,,
8029,347549,6,81.74,9,,,,,,,,,,,,
8030,347550,6,81.74,9,,,,,,,,,,,,
8031,347551,6,81.74,9,,,,,,,,,,,,
8032,347552,6,81.74,9,,,,,,,,,,,,
8033,347553,6,81.74,9,,,,,,,,,,,,
8034,347554,6,81.74,9,,,,,,,,,,,,
8035,347555,6,81.74,9,,,,,,,,,,,,
8036,347556,6,81.74,9,,,,,,,,,,,,
8037,347557,6,81.74,9,,,,,,,,,,,,
8038,347558,6,81.74,9,,,"L",,,,,,,,,
8039,347559,6,81.74,9,,,,,,,,,,,,
8040,347560,6,81.74,9,,,,,,,,,,,,
8043,347563,6,81.74,9,,,,,,,,,,,,
8045,347564,6,81.74,9,,,,,,,,,,,,
8047,347565,6,81.74,9,,,,,,,,,,,,
8048,347566,6,81.74,9,,,,,,,,,,,,
8049,347567,6,81.74,9,,,,,,,,,,,,
8050,347568,72,0,99,,,,,,,,,,,,
8051,347569,6,81.74,9,,,,,,,,,,,,
8052,347570,6,81.74,9,,,,,,,,,,,,
8053,347571,6,81.74,9,,,,,,,,,,,,
8054,347572,6,81.74,9,,,,,,,,,,,,
8055,347573,6,81.74,9,,,,,,,,,,,,
8056,347574,15,58.33,4,,,,,,,,,,,,
8057,347575,15,58.33,4,,,,,,,,,,,,
8058,347576,15,58.33,4,,,,,,,,,,,,
8059,347577,72,0,99,,,,,,,,,,,,
8060,347578,72,0,99,,,,,,,,,,,,
8061,347579,72,0,99,,,,,,,,,,,,
8062,347580,15,58.33,4,,,,,,,,,,,,
8063,347581,1,55.14,4,,,,,,,,,,,,
8064,347582,,,,,,,,,,,,,,,
8072,347589,9,68.42,5,,,,,,,,,,,,
8074,14474,15,58.33,4,,,,,,,,,,,,
8075,347590,17,96.49,12,,,,,,,,,,,,
8076,347591,17,96.49,12,,,,,,,,,,,,
8077,347592,17,96.49,12,,,,,,,,,,,,
8078,347593,17,96.49,12,,,,,,,,,,,,
8079,347594,17,96.49,12,,,,,,,,,,,,
8080,347595,17,96.49,12,,,,,,,,,,,,
8081,347596,17,96.49,12,,,,,,,,,,,,
8082,347597,17,96.49,12,,,,,,,,,,,,
8083,347598,17,96.49,12,,,,,,,,,,,,
8084,347599,17,96.49,12,,,,,,,,,,,,
8085,347600,17,97.38,12,,,,,,,,,,,,
8086,347601,17,97.38,12,,,,,,,,,,,,
8087,347602,17,97.38,12,,,,,,,,,,,,
8088,347603,17,97.38,12,,,,,,,,,,,,
8089,347604,17,97.38,12,,,,,,,,,,,,
8090,347605,9,61.92,5,,,,,,,,,,,,
8091,347606,9,61.92,5,,,,,,,,,,,,
8092,347607,15,58.33,4,,,"A","T",,,,,,,,
8093,347608,15,58.33,4,,,,,,,,,,,,
8094,347609,15,58.33,4,,,,,,,,,,,,
8095,347610,15,58.33,4,,,,,,,,,,,,
8096,347611,15,58.33,4,,,,,,,,,,,,
8097,347612,15,58.33,4,,,,,,,,,,,,
8098,347613,15,58.33,4,,,,,,,,,,,,
8099,347614,15,58.33,4,,,,,,,,,,,,
8100,347615,15,58.33,4,,,,,,,,,,,,
8101,347616,15,58.33,4,,,,,,,,,,,,
8102,347617,15,58.33,4,,,,,,,,,,,,
8103,347618,15,58.33,4,,,,,,,,,,,,
8104,347619,15,58.33,4,,,,,,,,,,,,
8107,15566,15,58.33,4,,,,,,,,,,,,
8108,347620,15,58.33,4,,,,,,,,,,,,
8109,347621,15,58.33,4,,,,,,,,,,,,
8110,347622,15,58.33,4,,,,,,,,,,,,
8111,347623,15,58.33,4,,,,,,,,,,,,
8112,347624,15,58.33,4,,,,,,,,,,,,
8113,347625,15,58.33,4,,,,,,,,,,,,
8114,347626,15,58.33,4,,,,,,,,,,,,
8115,347627,15,58.33,4,,,,,,,,,,,,
8116,347628,15,58.33,4,,,,,,,,,,,,
8117,17534,15,58.33,4,,,,,,,,,,,,
8119,347629,15,58.33,4,,,,,,,,,,,,
8120,347630,15,58.33,4,,,,,,,,,,,,
8121,347631,15,58.33,4,,,,,,,,,,,,
8122,347632,15,58.33,4,,,,,,,,,,,,
8123,347633,15,58.33,4,,,,,,,,,,,,
8124,347634,15,58.33,4,,,,,,,,,,,,
8125,347635,14,67.26,6,,,,,,,,,,,,
8126,347636,14,67.26,6,,,,,,,,,,,,
8127,347637,14,67.26,6,,,,,,,,,,,,
8128,347638,14,67.26,6,,,,,,,,,,,,
8130,20448,15,58.33,4,,,,,,,,,,,,
8131,347639,15,58.33,4,,,,,,,,,,,,
8132,347640,15,58.33,4,,,,,,,,,,,,
8133,347641,15,58.33,4,,,,,,,,,,,,
8134,347642,15,58.33,4,,,,,,,,,,,,
8135,347643,15,58.33,4,,,,,,,,,,,,
8136,347644,15,58.33,4,,,,,,,,,,,,
8137,347645,15,58.33,4,,,,,,,,,,,,
8138,347646,15,58.33,4,,,,,,,,,,,,
8139,347647,15,58.33,4,,,,,,,,,,,,
8140,347648,15,58.33,4,,,,,,,,,,,,
8141,347649,15,58.33,4,,,,,,,,,,,,
8142,347650,15,58.33,4,,,,,,,,,,,,
8143,347651,9,61.92,5,,,,,,,,,,,,
8144,347652,9,61.92,5,,,,,,,,,,,,
8145,347653,9,61.92,5,,,,,,,,,,,,
8146,347654,9,61.92,5,,,,,,,,,,,,
8147,347655,9,61.92,5,,,,,,,,,,,,
8148,347656,9,61.92,5,,,,,,,,,,,,
8149,347657,15,58.33,4,,,,,,,,,,,,
8150,347658,15,58.33,4,,,,,,,,,,,,
8151,347659,9,61.92,5,,,,,,,,,,,,
8152,347660,9,61.92,5,,,,,,,,,,,,
8153,21018,15,58.33,4,,,,,,,,,,,,
8154,21020,15,58.33,4,,,,,,,,,,,,
8155,347661,9,61.92,5,,,,,,,,,,,,
8156,347662,9,61.92,5,,,,,,,,,,,,
8157,347663,15,58.33,4,,,,,,,,,,,,
8158,347664,15,58.33,4,,,,,,,,,,,,
8159,347665,9,61.92,5,,,,,,,,,,,,
8160,347666,9,61.92,5,,,,,,,,,,,,
8164,347670,9,61.92,5,,,,,,,,,,,,
8165,347671,9,61.92,5,,,,,,,,,,,,
8166,347672,9,61.92,5,,,,,,,,,,,,
8167,347673,9,61.92,5,,,,,,,,,,,,
8168,347674,9,61.92,5,,,,,,,,,,,,
8169,347675,15,58.33,4,,,,,,,,,,,,
8170,347676,15,58.33,4,,,,,,,,,,,,
8171,347677,15,58.33,4,,,,,,,,,,,,
8172,347678,9,61.92,5,,,,,,,,,,,,
8173,347679,9,61.92,5,,,,,,,,,,,,
8174,347680,9,61.92,5,,,,,,,,,,,,
8175,347681,9,61.92,5,,,,,,,,,,,,
8176,347682,9,61.92,5,,,,,,,,,,,,
8177,347683,15,58.33,4,,,,,,,,,,,,
8178,347684,1,58.87,4,,,,,,,,,,,,
8179,347685,15,58.33,4,,,,,,,,,,,,
8180,347686,1,55.65,4,,,,,,,,,,,,
8181,347687,1,55.65,4,,,,,,,,,,,,
8182,347688,72,0,99,,,,,,,,,,,,
8184,347690,9,61.92,5,,,,,,,,,,,,
8185,347691,9,61.92,5,,,,,,,,,,,,
8186,347692,9,61.92,5,,,,,,,,,,,,
8187,347693,9,61.92,5,,,,,,,,,,,,
8188,347694,9,61.92,5,,,,,,,,,,,,
8189,347695,9,61.92,5,,,,,,,,,,,,
8190,347696,9,61.92,5,,,,,,,,,,,,
8191,347697,9,61.92,5,,,,,,,,,,,,
8192,347698,9,61.92,5,,,,,,,,,,,,
8193,347699,9,61.92,5,,,,,,,,,,,,
8194,347700,9,61.92,5,,,,,,,,,,,,
8195,347701,9,61.92,5,,,,,,,,,,,,
8196,347702,9,61.92,5,,,,,,,,,,,,
8197,347703,9,61.92,5,,,"Z","T",,,,,,,,
8198,347704,9,61.92,5,,,,,,,,,,,,
8199,347705,9,61.92,5,,,,,,,,,,,,
8200,347706,9,61.92,5,,,,,,,,,,,,
8201,347707,9,61.92,5,,,,,,,,,,,,
8202,347708,9,61.92,5,,,,,,,,,,,,
8206,347712,15,58.33,4,,,,,,,,,,,,
8207,347713,15,58.33,4,,,,,,,,,,,,
8213,347719,15,58.33,4,,,,,,,,,,,,
8214,347720,15,58.33,4,,,,,,,,,,,,
8215,347721,15,58.33,4,,,,,,,,,,,,
8216,347722,15,58.33,4,,,,,,,,,,,,
8217,347723,15,58.33,4,,,,,,,,,,,,
8218,347724,15,58.33,4,,,,,,,,,,,,
8219,347725,15,58.33,4,,,,,,,,,,,,
8220,347726,15,58.33,4,,,,,,,,,,,,
8221,347727,15,58.33,4,,,,,,,,,,,,
8222,347728,15,58.33,4,,,,,,,,,,,,
8223,347729,15,58.33,4,,,,,,,,,,,,
8224,347730,15,58.33,4,,,,,,,,,,,,
8225,347731,15,58.33,4,,,,,,,,,,,,
8226,347732,15,58.33,4,,,,,,,,,,,,
8227,347733,15,58.33,4,,,,,,,,,,,,
8228,347734,15,58.33,4,,,,,,,,,,,,
8229,347735,15,58.33,4,,,,,,,,,,,,
8230,347736,15,58.33,4,,,,,,,,,,,,
8231,347737,15,58.33,4,,,"Z",,,,,,,,,
8232,347738,13,35.26,1,,,,,,,,,,,,
8233,347739,13,35.26,1,,,,,,,,,,,,
8234,347740,13,35.26,1,,,,,,,,,,,,
8235,347741,13,35.26,1,,,,,,,,,,,,
8236,347742,13,35.26,1,,,,,,,,,,,,
8237,347743,13,35.26,1,,,,,,,,,,,,
8238,347744,13,35.26,1,,,,,,,,,,,,
8239,347745,13,35.26,1,,,,,,,,,,,,
8240,347746,13,35.26,1,,,,,,,,,,,,
8241,347747,13,35.26,1,,,,,,,,,,,,
8242,347748,15,58.33,4,,,,,,,,,,,,
8243,347749,15,58.33,4,,,,,,,,,,,,
8244,347750,15,58.33,4,,,,,,,,,,,,
8245,347751,15,58.33,4,,,,,,,,,,,,
8246,347752,15,58.33,4,,,,,,,,,,,,
8247,347753,15,58.33,4,,,,,,,,,,,,
8248,347754,15,58.33,4,,,,,,,,,,,,
8249,347755,15,58.33,4,,,,,,,,,,,,
8250,347756,15,58.33,4,,,,,,,,,,,,
8251,347757,15,58.33,4,,,,,,,,,,,,
8252,347758,15,58.33,4,,,,,,,,,,,,
8253,347759,15,58.33,4,,,,,,,,,,,,
8254,347760,15,58.33,4,,,,,,,,,,,,
8255,347761,15,58.33,4,,,,,,,,,,,,
8256,347762,15,58.33,4,,,,,,,,,,,,
8257,347763,15,58.33,4,,,,,,,,,,,,
8258,347764,15,58.33,4,,,,,,,,,,,,
8259,347765,15,58.33,4,,,"A","T",,,,,,,,
8260,347766,15,58.33,4,,,,,,,,,,,,
8261,347767,15,58.33,4,,,,,,,,,,,,
8262,347768,15,58.33,4,,,,,,,,,,,,
8263,347769,15,58.33,4,,,,,,,,,,,,
8264,347770,15,58.33,4,,,,,,,,,,,,
8265,347771,15,58.33,4,,,,,,,,,,,,
8266,347772,15,58.33,4,,,,,,,,,,,,
8267,347773,15,58.33,4,,,,,,,,,,,,
8268,347774,15,58.33,4,,,,,,,,,,,,
8269,347775,15,58.33,4,,,,,,,,,,,,
8270,347776,15,58.33,4,,,,,,,,,,,,
8271,347777,15,58.33,4,,,,,,,,,,,,
8272,347778,15,58.33,4,,,,,,,,,,,,
8273,347779,9,68.41,5,,,,,,,,,,,,
8274,347780,9,68.41,5,,,"CR-2",,,,,,,,,
8275,347781,15,58.33,4,,,,,,,,,,,,
8276,347782,15,58.33,4,,,,,,,,,,,,
8277,347783,72,0,99,,,,,,,,,,,,
8278,347784,72,0,99,,,,,,,,,,,,
8282,5236,15,58.33,4,,,,,,,,,,,,
8283,5238,15,58.33,4,,,,,,,,,,,,
8284,5244,15,58.33,4,,,,,,,,,,,,
8293,347796,15,58.33,4,,,,,,,,,,,,
8294,347797,15,58.33,4,,,,,,,,,,,,
8295,347798,15,58.33,4,,,,,,,,,,,,
8296,347799,15,58.33,4,,,,,,,,,,,,
8297,347800,15,58.33,4,,,,,,,,,,,,
8307,5264,15,58.33,4,,,,,,,,,,,,
8308,347809,15,58.33,4,,,,,,,,,,,,
8309,347810,15,58.33,4,,,,,,,,,,,,
8310,347811,15,58.33,4,,,,,,,,,,,,
8312,24010,15,58.33,4,,,,,,,,,,,,
8315,347814,15,58.33,4,,,,,,,,,,,,
8316,347815,15,58.33,4,,,,,,,,,,,,
8317,347816,,,,,,,,,,,,,,,
8318,347817,15,58.33,4,,,,,,,,,,,,
8319,347818,15,58.33,4,,,,,,,,,,,,
8322,347821,15,58.33,4,,,,,,,,,,,,
8323,347822,15,58.33,4,,,,,,,,,,,,
8324,347823,15,58.33,4,,,,,,,,,,,,
8325,347824,15,58.33,4,,,,,,,,,,,,
8326,347825,15,58.33,4,,,,,,,,,,,,
